path,label
D:\\zainab\\forgery-detector\\data\\ela_cache\6831_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6832_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6833_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6834_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6835_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6836_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6837_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6838_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6839_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6840_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6841_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6842_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6843_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6844_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6845_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6846_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6847_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6848_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6849_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6850_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6851_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6852_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6853_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6854_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6855_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6856_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6857_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6858_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6859_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6860_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6861_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6862_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6863_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6864_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6865_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6866_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6867_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6868_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6869_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6870_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6871_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6872_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6873_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6874_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6875_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6876_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6877_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6878_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6879_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6880_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6881_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6882_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6883_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6884_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6885_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6886_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6887_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6888_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6889_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6890_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6891_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6892_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6893_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6894_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6895_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6896_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6897_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6898_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6899_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6900_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6901_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6902_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6903_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6904_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6905_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6906_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6907_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6908_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6909_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6910_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6911_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6912_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6913_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6914_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6915_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6916_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6917_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6918_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6919_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6920_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6921_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6922_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6923_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6924_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6925_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6926_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6927_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6928_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6929_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6930_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6931_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6932_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6933_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6934_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6935_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6936_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6937_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6938_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6939_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6940_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6941_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6942_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6943_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6944_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6945_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6946_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6947_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6948_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6949_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6950_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6951_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6952_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6953_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6954_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6955_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6956_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6957_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6958_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6959_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6960_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6961_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6962_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6963_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6964_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6965_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6966_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6967_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6968_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6969_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6970_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6971_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6972_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6973_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6974_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6975_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6976_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6977_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6978_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6979_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6980_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6981_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6982_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6983_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6984_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6985_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6986_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6987_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\6988_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6989_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6990_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6991_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6992_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6993_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6994_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6995_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6996_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6997_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6998_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\6999_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7000_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7001_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7002_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7003_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7004_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7005_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7006_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7007_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7008_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7009_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7010_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7011_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7012_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7013_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7014_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7015_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7016_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7017_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7018_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7019_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7020_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7021_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7022_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7023_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7024_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7025_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7026_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7027_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7028_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7029_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7030_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7031_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7032_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7033_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7034_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7035_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7036_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7037_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7038_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7039_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7040_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7041_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7042_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7043_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7044_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7045_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7046_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7047_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7048_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7049_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7050_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7051_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7052_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7053_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7054_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7055_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7056_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7057_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7058_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7059_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7060_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7061_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7062_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7063_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7064_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7065_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7066_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7067_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7068_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7069_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7070_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7071_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7072_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7073_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7074_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7075_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7076_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7077_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7078_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7079_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7080_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7081_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7082_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7083_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7084_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7085_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7086_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7087_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7088_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7089_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7090_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7091_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7092_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7093_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7094_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7095_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7096_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7097_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7098_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7099_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7100_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7101_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7102_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7103_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7104_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7105_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7106_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7107_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7108_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7109_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7110_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7111_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7112_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7113_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7114_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7115_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7116_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7117_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7118_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7119_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7120_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7121_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7122_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7123_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7124_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7125_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7126_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7127_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7128_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7129_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7130_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7131_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7132_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7133_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7134_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7135_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7136_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7137_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7138_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7139_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7140_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7141_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7142_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7143_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7144_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7145_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7146_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7147_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7148_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7149_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7150_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7151_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7152_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7153_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7154_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7155_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7156_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7157_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7158_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7159_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7160_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7161_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7162_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7163_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7164_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7165_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7166_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7167_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7168_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7169_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7170_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7171_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7172_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7173_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7174_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7175_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7176_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7177_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7178_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7179_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7180_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7181_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7182_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7183_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7184_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7185_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7186_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7187_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7188_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7189_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7190_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7191_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\7192_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7193_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\7194_0.png,0
